action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,396629,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,Clc1ccc(C2(c3cc4[nH]ccnc-4n3)CC2)cc1,,,CHEMBL1145099,J Med Chem,2003,"{'bei': '14.83', 'le': '0.29', 'lle': '0.36', 'sei': '9.62'}",CHEMBL307941,,CHEMBL307941,4.00,0,http://www.openphacts.org/units/Nanomolar,137716,=,1,1,=,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,100.0
,,397836,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,c1coc(-c2cc3[nH]ccnc-3n2)c1,,,CHEMBL1145099,J Med Chem,2003,"{'bei': '27.17', 'le': '0.49', 'lle': '2.86', 'sei': '9.20'}",CHEMBL305627,,CHEMBL305627,5.03,0,http://www.openphacts.org/units/Nanomolar,137722,=,1,1,=,,IC50,nM,,9300.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,9.3
,,397839,[],CHEMBL665010,Inhibition of Cyclin-dependent kinase 5 (CDK5),B,,,BAO_0000190,BAO_0000223,protein complex format,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,,,CHEMBL1145780,J Med Chem,2003,"{'bei': '16.85', 'le': '0.33', 'lle': '3.47', 'sei': '7.19'}",CHEMBL428690,ALVOCIDIB,CHEMBL428690,6.77,0,http://www.openphacts.org/units/Nanomolar,336085,=,1,1,=,,IC50,nM,,170.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,0.17
,,399096,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,Clc1ccc(-c2[nH]c3nccnc3c2Cc2ccccc2)cc1,,,CHEMBL1145099,J Med Chem,2003,,CHEMBL310036,,CHEMBL310036,,0,http://www.openphacts.org/units/Nanomolar,137704,>,1,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,100.0
,,401765,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,c1c[nH]c2cc(-c3ccc(C4OCCO4)cc3)nc-2n1,,,CHEMBL1145099,J Med Chem,2003,"{'bei': '18.05', 'le': '0.33', 'lle': '2.20', 'sei': '8.04'}",CHEMBL77267,,CHEMBL77267,4.82,0,http://www.openphacts.org/units/Nanomolar,137714,=,1,1,=,,IC50,nM,,15000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,15.0
,,403172,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(-c2[nH]c3nccnc3c2CCCCl)cc1,,,CHEMBL1145099,J Med Chem,2003,"{'bei': '18.30', 'le': '0.36', 'lle': '1.72', 'sei': '10.87'}",CHEMBL76942,,CHEMBL76942,5.52,0,http://www.openphacts.org/units/Nanomolar,137689,=,1,1,=,,IC50,nM,,3000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,3.0
,,403175,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(-c2[nH]c3nccnc3c2CC2CC2)cc1,,,CHEMBL1145099,J Med Chem,2003,,CHEMBL76740,,CHEMBL76740,,0,http://www.openphacts.org/units/Nanomolar,137684,>,1,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,100.0
,,404771,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,Oc1ccccc1-c1cc2[nH]ccnc-2n1,,,CHEMBL1145099,J Med Chem,2003,"{'bei': '26.15', 'le': '0.47', 'lle': '3.24', 'sei': '8.94'}",CHEMBL77584,,CHEMBL77584,5.52,0,http://www.openphacts.org/units/Nanomolar,137679,=,1,1,=,,IC50,nM,,3000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,3.0
,,404774,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,Oc1ccc(-c2cc3[nH]ccnc-3n2)cc1,,,CHEMBL1145099,J Med Chem,2003,"{'bei': '28.41', 'le': '0.51', 'lle': '3.72', 'sei': '9.71'}",CHEMBL80785,,CHEMBL80785,6.00,0,http://www.openphacts.org/units/Nanomolar,137682,=,1,1,=,,IC50,nM,,1000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,1.0
,Not Determined,404811,[],CHEMBL665012,Inhibition of Cyclin-dependent kinase 5 (CDK5) (Not Determined),B,,,BAO_0000190,BAO_0000223,protein complex format,CCOC(=O)c1cnc2oc3ccc(O)cc3c2c1C,,,CHEMBL1145780,J Med Chem,2003,,CHEMBL335027,,CHEMBL335027,,0,http://www.openphacts.org/units/Nanomolar,336089,,1,0,,,IC50,nM,,,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,
,,405916,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,c1ccc(-c2cc3[nH]ccnc-3n2)nc1,,,CHEMBL1145099,J Med Chem,2003,"{'bei': '21.79', 'le': '0.39', 'lle': '2.31', 'sei': '7.85'}",CHEMBL77416,,CHEMBL77416,4.28,0,http://www.openphacts.org/units/Nanomolar,137719,=,1,1,=,,IC50,nM,,53000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,53.0
,,407222,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(-c2cc3[nH]ccnc-3n2)cc1,,,CHEMBL1145099,J Med Chem,2003,"{'bei': '23.96', 'le': '0.43', 'lle': '2.81', 'sei': '10.63'}",CHEMBL77066,,CHEMBL77066,5.40,0,http://www.openphacts.org/units/Nanomolar,137727,=,1,1,=,,IC50,nM,,4000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,4.0
,,407225,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc(OC)cc(-c2cc3[nH]ccnc-3n2)c1,,,CHEMBL1145099,J Med Chem,2003,,CHEMBL77002,,CHEMBL77002,,0,http://www.openphacts.org/units/Nanomolar,137726,>,1,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,100.0
,,407228,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,C=CCc1c(-c2ccc(OC)cc2)[nH]c2nccnc12,,,CHEMBL1145099,J Med Chem,2003,"{'bei': '21.48', 'le': '0.39', 'lle': '2.34', 'sei': '11.22'}",CHEMBL76941,,CHEMBL76941,5.70,0,http://www.openphacts.org/units/Nanomolar,137687,=,1,1,=,,IC50,nM,,2000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,2.0
,,407231,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,CCCCc1c(-c2ccc(OC)cc2)[nH]c2nccnc12,,,CHEMBL1145099,J Med Chem,2003,"{'bei': '20.70', 'le': '0.38', 'lle': '1.84', 'sei': '11.46'}",CHEMBL306498,ALOISINE,CHEMBL306498,5.82,0,http://www.openphacts.org/units/Nanomolar,137686,=,1,1,=,,IC50,nM,,1500.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,1.5
,,408328,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,Cc1c(-c2ccc(OS(=O)(=O)N(C)C)cc2)[nH]c2nccnc12,,,CHEMBL1145099,J Med Chem,2003,"{'bei': '18.19', 'le': '0.36', 'lle': '3.93', 'sei': '6.86'}",CHEMBL77540,,CHEMBL77540,6.05,0,http://www.openphacts.org/units/Nanomolar,137708,=,1,1,=,,IC50,nM,,900.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,0.9
,Not Determined,408331,[],CHEMBL665011,Inhibition of Cyclin-dependent kinase 5 (CDK5),B,,,BAO_0000190,BAO_0000223,protein complex format,CCOC(=O)c1cnc2oc3ccc(OC(C)=O)cc3c2c1-c1ccccc1,,,CHEMBL1145780,J Med Chem,2003,,CHEMBL170774,,CHEMBL170774,,0,http://www.openphacts.org/units/Nanomolar,336091,,1,0,,,IC50,nM,,,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,
,,409542,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,c1ccc(-c2cc3[nH]ccnc-3n2)cc1,,,CHEMBL1145099,J Med Chem,2003,"{'bei': '27.65', 'le': '0.49', 'lle': '2.82', 'sei': '12.99'}",CHEMBL305901,,CHEMBL305901,5.40,0,http://www.openphacts.org/units/Nanomolar,137677,=,1,1,=,,IC50,nM,,4000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,4.0
,,409545,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,c1ccc(Cc2c(-c3ccccc3)[nH]c3nccnc23)cc1,,,CHEMBL1145099,J Med Chem,2003,,CHEMBL77469,,CHEMBL77469,,0,http://www.openphacts.org/units/Nanomolar,137703,>,1,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,100.0
,,410746,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,Clc1cc(Cl)cc(-c2cc3[nH]ccnc-3n2)c1,,,CHEMBL1145099,J Med Chem,2003,,CHEMBL76660,,CHEMBL76660,,0,http://www.openphacts.org/units/Nanomolar,137698,>,1,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,100.0
,,410749,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,FC(F)(F)c1ccc(-c2cc3[nH]ccnc-3n2)cc1,,,CHEMBL1145099,J Med Chem,2003,,CHEMBL77210,,CHEMBL77210,,0,http://www.openphacts.org/units/Nanomolar,137696,>,1,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,100.0
,,412043,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,Fc1ccc(-c2cc3[nH]ccnc-3n2)cc1,,,CHEMBL1145099,J Med Chem,2003,"{'bei': '28.14', 'le': '0.51', 'lle': '3.28', 'sei': '14.43'}",CHEMBL306263,,CHEMBL306263,6.00,0,http://www.openphacts.org/units/Nanomolar,137700,=,1,1,=,,IC50,nM,,1000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,1.0
,,412046,[],CHEMBL665010,Inhibition of Cyclin-dependent kinase 5 (CDK5),B,,,BAO_0000190,BAO_0000223,protein complex format,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccccc2N1,,,CHEMBL1145780,J Med Chem,2003,"{'bei': '18.55', 'le': '0.41', 'lle': '1.98', 'sei': '13.52'}",CHEMBL296586,KENPAULLONE,CHEMBL296586,6.07,0,http://www.openphacts.org/units/Nanomolar,336092,=,1,1,=,,IC50,nM,,850.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,0.85
,,413232,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc(-c2cc3[nH]ccnc-3n2)cc(OC)c1OC,,,CHEMBL1145099,J Med Chem,2003,,CHEMBL312065,,CHEMBL312065,,0,http://www.openphacts.org/units/Nanomolar,137683,>,1,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,100.0
,,414385,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,CCCc1c(-c2ccc(O)cc2)[nH]c2nccnc12,,,CHEMBL1145099,J Med Chem,2003,"{'bei': '23.37', 'le': '0.43', 'lle': '2.64', 'sei': '9.58'}",CHEMBL77095,,CHEMBL77095,5.92,0,http://www.openphacts.org/units/Nanomolar,137725,=,1,1,=,,IC50,nM,,1200.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,1.2
,,414388,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,c1csc(-c2cc3[nH]ccnc-3n2)c1,,,CHEMBL1145099,J Med Chem,2003,"{'bei': '28.32', 'le': '0.56', 'lle': '3.06', 'sei': '13.71'}",CHEMBL74015,,CHEMBL74015,5.70,0,http://www.openphacts.org/units/Nanomolar,137721,=,1,1,=,,IC50,nM,,2000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,2.0
,,414391,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,c1ccc2c(-c3cc4[nH]ccnc-4n3)cccc2c1,,,CHEMBL1145099,J Med Chem,2003,"{'bei': '16.70', 'le': '0.29', 'lle': '0.37', 'sei': '9.86'}",CHEMBL78264,,CHEMBL78264,4.10,0,http://www.openphacts.org/units/Nanomolar,137718,=,1,1,=,,IC50,nM,,80000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,80.0
,,415694,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(-c2[nH]c3nccnc3c2C)cc1OC,,,CHEMBL1145099,J Med Chem,2003,"{'bei': '22.28', 'le': '0.41', 'lle': '3.05', 'sei': '10.00'}",CHEMBL419273,,CHEMBL419273,6.00,0,http://www.openphacts.org/units/Nanomolar,137691,=,1,1,=,,IC50,nM,,1000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,1.0
,,415697,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,Cc1c[nH]c2cc(-c3ccccc3)nc-2n1,,,CHEMBL1145099,J Med Chem,2003,"{'bei': '19.12', 'le': '0.34', 'lle': '1.12', 'sei': '9.62'}",CHEMBL311935,,CHEMBL311935,4.00,0,http://www.openphacts.org/units/Nanomolar,137713,=,1,1,=,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,100.0
,,416925,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,N#Cc1ccc(-c2cc3[nH]ccnc-3n2)cc1,,,CHEMBL1145099,J Med Chem,2003,"{'bei': '22.19', 'le': '0.39', 'lle': '2.44', 'sei': '7.48'}",CHEMBL77697,,CHEMBL77697,4.89,0,http://www.openphacts.org/units/Nanomolar,137694,=,1,1,=,,IC50,nM,,13000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,13.0
,,416928,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)c1c(-c2ccc(Cl)cc2)[nH]c2nccnc12,,,CHEMBL1145099,J Med Chem,2003,"{'bei': '17.98', 'le': '0.35', 'lle': '0.49', 'sei': '11.75'}",CHEMBL77217,,CHEMBL77217,4.89,0,http://www.openphacts.org/units/Nanomolar,137706,=,1,1,=,,IC50,nM,,13000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,13.0
,,416931,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,Cc1c(C2(c3ccc(Cl)cc3)CC2)[nH]c2nccnc12,,,CHEMBL1145099,J Med Chem,2003,"{'bei': '14.10', 'le': '0.27', 'lle': '0.00', 'sei': '9.62'}",CHEMBL76427,,CHEMBL76427,4.00,0,http://www.openphacts.org/units/Nanomolar,137715,=,1,1,=,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,100.0
,,418135,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,Clc1ccc(-c2[nH]c3nccnc3c2CC2CCCCC2)cc1,,,CHEMBL1145099,J Med Chem,2003,,CHEMBL306347,,CHEMBL306347,,0,http://www.openphacts.org/units/Nanomolar,137702,>,1,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,100.0
,,419152,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,CCCCc1c(-c2ccc(Cl)cc2)[nH]c2nccnc12,,,CHEMBL1145099,J Med Chem,2003,,CHEMBL306355,,CHEMBL306355,,0,http://www.openphacts.org/units/Nanomolar,137705,>,1,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,100.0
,Not Determined,419182,[],CHEMBL665012,Inhibition of Cyclin-dependent kinase 5 (CDK5) (Not Determined),B,,,BAO_0000190,BAO_0000223,protein complex format,CC(=O)c1cnc2oc3ccc(O)cc3c2c1C,,,CHEMBL1145780,J Med Chem,2003,,CHEMBL335518,,CHEMBL335518,,0,http://www.openphacts.org/units/Nanomolar,336088,,1,0,,,IC50,nM,,,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,
,,420515,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,Cc1c(-c2ccc(Cl)cc2)[nH]c2nccnc12,,,CHEMBL1145099,J Med Chem,2003,"{'bei': '21.75', 'le': '0.43', 'lle': '1.71', 'sei': '12.75'}",CHEMBL78165,,CHEMBL78165,5.30,0,http://www.openphacts.org/units/Nanomolar,137707,=,1,1,=,,IC50,nM,,5000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,5.0
,,420518,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,Oc1ccc(-c2[nH]c3nccnc3c2CC2CC2)cc1,,,CHEMBL1145099,J Med Chem,2003,,CHEMBL74133,,CHEMBL74133,,0,http://www.openphacts.org/units/Nanomolar,137723,>,1,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,100.0
,,421970,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,COc1cccc(-c2cc3[nH]ccnc-3n2)c1,,,CHEMBL1145099,J Med Chem,2003,"{'bei': '22.20', 'le': '0.40', 'lle': '2.41', 'sei': '9.84'}",CHEMBL80644,,CHEMBL80644,5.00,0,http://www.openphacts.org/units/Nanomolar,137678,=,1,1,=,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,10.0
,,421973,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,CN(C)c1ccc(-c2cc3[nH]ccnc-3n2)cc1,,,CHEMBL1145099,J Med Chem,2003,,CHEMBL77458,,CHEMBL77458,,0,http://www.openphacts.org/units/Nanomolar,137693,>,1,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,100.0
,,421976,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,Cn1c(-c2ccccc2)cc2nccnc21,,,CHEMBL1145099,J Med Chem,2003,"{'bei': '24.64', 'le': '0.44', 'lle': '2.51', 'sei': '16.79'}",CHEMBL78232,,CHEMBL78232,5.16,0,http://www.openphacts.org/units/Nanomolar,137712,=,1,1,=,,IC50,nM,,7000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,7.0
,,423363,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(-c2[nH]c3nccnc3c2CC2CCCCC2)cc1,,,CHEMBL1145099,J Med Chem,2003,,CHEMBL77947,,CHEMBL77947,,0,http://www.openphacts.org/units/Nanomolar,137709,>,1,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,100.0
,,424511,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(-c2cc3[nH]ccnc-3n2)cc1,,,CHEMBL1145099,J Med Chem,2003,"{'bei': '23.89', 'le': '0.43', 'lle': '2.12', 'sei': '12.03'}",CHEMBL307943,,CHEMBL307943,5.00,0,http://www.openphacts.org/units/Nanomolar,137695,=,1,1,=,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,10.0
,Not Determined,424567,[],CHEMBL665013,Inhibition of Cyclin-dependent kinase 5 (CDK5) (Not Determined),B,,,BAO_0000190,BAO_0000223,protein complex format,CCOC(=O)c1cnc2oc3ccc(O)cc3c2c1-c1ccccc1,,,CHEMBL1145780,J Med Chem,2003,,CHEMBL132904,,CHEMBL132904,,0,http://www.openphacts.org/units/Nanomolar,336090,,1,0,,,IC50,nM,,,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,
,,425717,[],CHEMBL663599,Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccccc1-c1cc2[nH]ccnc-2n1,,,CHEMBL1145099,J Med Chem,2003,"{'bei': '20.59', 'le': '0.37', 'lle': '2.05', 'sei': '9.13'}",CHEMBL77590,,CHEMBL77590,4.64,0,http://www.openphacts.org/units/Nanomolar,137680,=,1,1,=,,IC50,nM,,23000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606,,,IC50,uM,UO_0000065,,23.0
